 FRQ,I,J,Aij,Bij
  0.1920000E+00,           1,           2,  0.4502966E-01, -0.4035246E+00
  0.1920000E+00,           1,           3,  0.2323812E+04, -0.2682265E+03
  0.1920000E+00,           1,           4, -0.5192035E+00, -0.5066594E+00
  0.1920000E+00,           1,           5,  0.4835830E+06,  0.2101807E+06
  0.1920000E+00,           1,           6,  0.3532281E+02, -0.4415594E+02
  0.1920000E+00,           2,           1, -0.6967211E+00, -0.3904993E+01
  0.1920000E+00,           2,           2,  0.1558904E+05,  0.2192819E+05
  0.1920000E+00,           2,           3, -0.1045699E+02, -0.2453192E+02
  0.1920000E+00,           2,           4, -0.6631377E+05, -0.5239142E+05
  0.1920000E+00,           2,           5, -0.4754229E+03, -0.2178959E+04
  0.1920000E+00,           2,           6,  0.7323115E+03,  0.4725610E+06
  0.1920000E+00,           3,           1,  0.2754807E+04,  0.8728512E+02
  0.1920000E+00,           3,           2,  0.5443502E-01,  0.2944313E+01
  0.1920000E+00,           3,           3,  0.9395972E+05,  0.1863739E+05
  0.1920000E+00,           3,           4,  0.8421529E+02, -0.3185985E+02
  0.1920000E+00,           3,           5,  0.2130633E+07,  0.4816254E+06
  0.1920000E+00,           3,           6,  0.3939835E+03,  0.1156650E+03
  0.1920000E+00,           4,           1,  0.1826571E+02,  0.1891048E+02
  0.1920000E+00,           4,           2, -0.6878762E+05, -0.4703519E+05
  0.1920000E+00,           4,           3,  0.1868062E+03,  0.8279519E+02
  0.1920000E+00,           4,           4,  0.3077908E+07,  0.8048838E+06
  0.1920000E+00,           4,           5,  0.1157544E+05,  0.9600271E+04
  0.1920000E+00,           4,           6,  0.3087573E+07,  0.3201392E+07
  0.1920000E+00,           5,           1,  0.4813549E+06,  0.2122555E+06
  0.1920000E+00,           5,           2, -0.2987512E+02, -0.7796529E+02
  0.1920000E+00,           5,           3,  0.1937997E+07,  0.3109167E+06
  0.1920000E+00,           5,           4,  0.1616139E+04, -0.1869537E+04
  0.1920000E+00,           5,           5,  0.2941687E+09,  0.1102080E+09
  0.1920000E+00,           5,           6,  0.1173492E+05, -0.1794373E+05
  0.1920000E+00,           6,           1,  0.1798072E+01, -0.3435714E+03
  0.1920000E+00,           6,           2, -0.6543375E+02,  0.4714091E+06
  0.1920000E+00,           6,           3, -0.3652615E+03, -0.2251700E+04
  0.1920000E+00,           6,           4,  0.3320464E+07,  0.3254086E+07
  0.1920000E+00,           6,           5,  0.1170870E+04, -0.1968617E+06
  0.1920000E+00,           6,           6,  0.1048778E+09,  0.1080221E+09
  0.1920000E+00,           1,           1,  0.1004995E+04,  0.5071012E+03
  0.1920000E+00,           1,           2,  0.4502966E-01, -0.4035246E+00
  0.1920000E+00,           1,           3,  0.2323812E+04, -0.2682265E+03
  0.1920000E+00,           1,           4, -0.5192035E+00, -0.5066594E+00
  0.1920000E+00,           1,           5,  0.4835830E+06,  0.2101807E+06
  0.1920000E+00,           1,           6,  0.3532281E+02, -0.4415594E+02
  0.1920000E+00,           2,           1, -0.6967211E+00, -0.3904993E+01
  0.1920000E+00,           2,           2,  0.1558904E+05,  0.2192819E+05
  0.1920000E+00,           2,           3, -0.1045699E+02, -0.2453192E+02
  0.1920000E+00,           2,           4, -0.6631377E+05, -0.5239142E+05
  0.1920000E+00,           2,           5, -0.4754229E+03, -0.2178959E+04
  0.1920000E+00,           2,           6,  0.7323115E+03,  0.4725610E+06
  0.1920000E+00,           3,           1,  0.2754807E+04,  0.8728512E+02
  0.1920000E+00,           3,           2,  0.5443502E-01,  0.2944313E+01
  0.1920000E+00,           3,           3,  0.9395972E+05,  0.1863739E+05
  0.1920000E+00,           3,           4,  0.8421529E+02, -0.3185985E+02
  0.1920000E+00,           3,           5,  0.2130633E+07,  0.4816254E+06
  0.1920000E+00,           3,           6,  0.3939835E+03,  0.1156650E+03
  0.1920000E+00,           4,           1,  0.1826571E+02,  0.1891048E+02
  0.1920000E+00,           4,           2, -0.6878762E+05, -0.4703519E+05
  0.1920000E+00,           4,           3,  0.1868062E+03,  0.8279519E+02
  0.1920000E+00,           4,           4,  0.3077908E+07,  0.8048838E+06
  0.1920000E+00,           4,           5,  0.1157544E+05,  0.9600271E+04
  0.1920000E+00,           4,           6,  0.3087573E+07,  0.3201392E+07
  0.1920000E+00,           5,           1,  0.4813549E+06,  0.2122555E+06
  0.1920000E+00,           5,           2, -0.2987512E+02, -0.7796529E+02
  0.1920000E+00,           5,           3,  0.1937997E+07,  0.3109167E+06
  0.1920000E+00,           5,           4,  0.1616139E+04, -0.1869537E+04
  0.1920000E+00,           5,           5,  0.2941687E+09,  0.1102080E+09
  0.1920000E+00,           5,           6,  0.1173492E+05, -0.1794373E+05
  0.1920000E+00,           6,           1,  0.1798072E+01, -0.3435714E+03
  0.1920000E+00,           6,           2, -0.6543375E+02,  0.4714091E+06
  0.1920000E+00,           6,           3, -0.3652615E+03, -0.2251700E+04
  0.1920000E+00,           6,           4,  0.3320464E+07,  0.3254086E+07
  0.1920000E+00,           6,           5,  0.1170870E+04, -0.1968617E+06
  0.1920000E+00,           6,           6,  0.1048778E+09,  0.1080221E+09
  0.1968000E+00,           1,           1,  0.1053445E+04,  0.5131728E+03
  0.1968000E+00,           1,           2, -0.4877334E-01, -0.4903438E+00
  0.1968000E+00,           1,           3,  0.2710771E+04,  0.4883749E+02
  0.1968000E+00,           1,           4,  0.6196646E-02,  0.3153738E+00
  0.1968000E+00,           1,           5,  0.5097011E+06,  0.2190855E+06
  0.1968000E+00,           1,           6,  0.2872000E+02, -0.4986287E+02
  0.1968000E+00,           2,           1,  0.2707388E+01,  0.1867512E+02
  0.1968000E+00,           2,           2,  0.1502972E+05,  0.2009289E+05
  0.1968000E+00,           2,           3,  0.1901706E+02,  0.4025249E+02
  0.1968000E+00,           2,           4, -0.6217124E+05, -0.5069525E+05
  0.1968000E+00,           2,           5,  0.1695364E+04,  0.9524188E+04
  0.1968000E+00,           2,           6, -0.8984259E+04,  0.4466317E+06
  0.1968000E+00,           3,           1,  0.1554324E+04, -0.9652308E+03
  0.1968000E+00,           3,           2, -0.8067635E+00,  0.4547960E+01
  0.1968000E+00,           3,           3,  0.9108144E+05,  0.1636314E+05
  0.1968000E+00,           3,           4,  0.8505360E+02, -0.4345967E+02
  0.1968000E+00,           3,           5,  0.1493640E+07, -0.4871917E+05
  0.1968000E+00,           3,           6,  0.2833553E+03,  0.1657810E+03
  0.1968000E+00,           4,           1, -0.9870707E+02, -0.1456091E+03
  0.1968000E+00,           4,           2, -0.6897677E+05, -0.4393767E+05
  0.1968000E+00,           4,           3, -0.2866849E+03, -0.3013022E+03
  0.1968000E+00,           4,           4,  0.3054173E+07,  0.7584696E+06
  0.1968000E+00,           4,           5, -0.5209495E+05, -0.7396466E+05
  0.1968000E+00,           4,           6,  0.3040206E+07,  0.2976303E+07
  0.1968000E+00,           5,           1,  0.4792756E+06,  0.1965313E+06
  0.1968000E+00,           5,           2, -0.6568269E+02, -0.9324247E+02
  0.1968000E+00,           5,           3,  0.2016421E+07,  0.4008100E+06
  0.1968000E+00,           5,           4,  0.1887085E+04, -0.1860891E+04
  0.1968000E+00,           5,           5,  0.2924631E+09,  0.1039101E+09
  0.1968000E+00,           5,           6,  0.8818802E+04, -0.1938827E+05
  0.1968000E+00,           6,           1, -0.5676963E+02,  0.1200566E+04
  0.1968000E+00,           6,           2, -0.1163558E+05,  0.4431614E+06
  0.1968000E+00,           6,           3,  0.8695076E+03,  0.2455866E+04
  0.1968000E+00,           6,           4,  0.3249993E+07,  0.3031226E+07
  0.1968000E+00,           6,           5, -0.8638732E+03,  0.6090161E+06
  0.1968000E+00,           6,           6,  0.1028669E+09,  0.1016692E+09
  0.1968000E+00,           1,           1,  0.1053445E+04,  0.5131728E+03
  0.1968000E+00,           1,           2, -0.4877334E-01, -0.4903438E+00
  0.1968000E+00,           1,           3,  0.2710771E+04,  0.4883749E+02
  0.1968000E+00,           1,           4,  0.6196646E-02,  0.3153738E+00
  0.1968000E+00,           1,           5,  0.5097011E+06,  0.2190855E+06
  0.1968000E+00,           1,           6,  0.2872000E+02, -0.4986287E+02
  0.1968000E+00,           2,           1,  0.2707388E+01,  0.1867512E+02
  0.1968000E+00,           2,           2,  0.1502972E+05,  0.2009289E+05
  0.1968000E+00,           2,           3,  0.1901706E+02,  0.4025249E+02
  0.1968000E+00,           2,           4, -0.6217124E+05, -0.5069525E+05
  0.1968000E+00,           2,           5,  0.1695364E+04,  0.9524188E+04
  0.1968000E+00,           2,           6, -0.8984259E+04,  0.4466317E+06
  0.1968000E+00,           3,           1,  0.1554324E+04, -0.9652308E+03
  0.1968000E+00,           3,           2, -0.8067635E+00,  0.4547960E+01
  0.1968000E+00,           3,           3,  0.9108144E+05,  0.1636314E+05
  0.1968000E+00,           3,           4,  0.8505360E+02, -0.4345967E+02
  0.1968000E+00,           3,           5,  0.1493640E+07, -0.4871917E+05
  0.1968000E+00,           3,           6,  0.2833553E+03,  0.1657810E+03
  0.1968000E+00,           4,           1, -0.9870707E+02, -0.1456091E+03
  0.1968000E+00,           4,           2, -0.6897677E+05, -0.4393767E+05
  0.1968000E+00,           4,           3, -0.2866849E+03, -0.3013022E+03
  0.1968000E+00,           4,           4,  0.3054173E+07,  0.7584696E+06
  0.1968000E+00,           4,           5, -0.5209495E+05, -0.7396466E+05
  0.1968000E+00,           4,           6,  0.3040206E+07,  0.2976303E+07
  0.1968000E+00,           5,           1,  0.4792756E+06,  0.1965313E+06
  0.1968000E+00,           5,           2, -0.6568269E+02, -0.9324247E+02
  0.1968000E+00,           5,           3,  0.2016421E+07,  0.4008100E+06
  0.1968000E+00,           5,           4,  0.1887085E+04, -0.1860891E+04
  0.1968000E+00,           5,           5,  0.2924631E+09,  0.1039101E+09
  0.1968000E+00,           5,           6,  0.8818802E+04, -0.1938827E+05
  0.1968000E+00,           6,           1, -0.5676963E+02,  0.1200566E+04
  0.1968000E+00,           6,           2, -0.1163558E+05,  0.4431614E+06
  0.1968000E+00,           6,           3,  0.8695076E+03,  0.2455866E+04
  0.1968000E+00,           6,           4,  0.3249993E+07,  0.3031226E+07
  0.1968000E+00,           6,           5, -0.8638732E+03,  0.6090161E+06
  0.1968000E+00,           6,           6,  0.1028669E+09,  0.1016692E+09
  0.1968000E+00,           1,           1,  0.1053445E+04,  0.5131728E+03
  0.1968000E+00,           1,           2, -0.4877334E-01, -0.4903438E+00
  0.1968000E+00,           1,           3,  0.2710771E+04,  0.4883749E+02
  0.1968000E+00,           1,           4,  0.6196646E-02,  0.3153738E+00
  0.1968000E+00,           1,           5,  0.5097011E+06,  0.2190855E+06
  0.1968000E+00,           1,           6,  0.2872000E+02, -0.4986287E+02
  0.1968000E+00,           2,           1,  0.2707388E+01,  0.1867512E+02
  0.1968000E+00,           2,           2,  0.1502972E+05,  0.2009289E+05
  0.1968000E+00,           2,           3,  0.1901706E+02,  0.4025249E+02
  0.1968000E+00,           2,           4, -0.6217124E+05, -0.5069525E+05
  0.1968000E+00,           2,           5,  0.1695364E+04,  0.9524188E+04
  0.1968000E+00,           2,           6, -0.8984259E+04,  0.4466317E+06
  0.1968000E+00,           3,           1,  0.1554324E+04, -0.9652308E+03
  0.1968000E+00,           3,           2, -0.8067635E+00,  0.4547960E+01
  0.1968000E+00,           3,           3,  0.9108144E+05,  0.1636314E+05
  0.1968000E+00,           3,           4,  0.8505360E+02, -0.4345967E+02
  0.1968000E+00,           3,           5,  0.1493640E+07, -0.4871917E+05
  0.1968000E+00,           3,           6,  0.2833553E+03,  0.1657810E+03
  0.1968000E+00,           4,           1, -0.9870707E+02, -0.1456091E+03
  0.1968000E+00,           4,           2, -0.6897677E+05, -0.4393767E+05
  0.1968000E+00,           4,           3, -0.2866849E+03, -0.3013022E+03
  0.1968000E+00,           4,           4,  0.3054173E+07,  0.7584696E+06
  0.1968000E+00,           4,           5, -0.5209495E+05, -0.7396466E+05
  0.1968000E+00,           4,           6,  0.3040206E+07,  0.2976303E+07
  0.1968000E+00,           5,           1,  0.4792756E+06,  0.1965313E+06
  0.1968000E+00,           5,           2, -0.6568269E+02, -0.9324247E+02
  0.1968000E+00,           5,           3,  0.2016421E+07,  0.4008100E+06
  0.1968000E+00,           5,           4,  0.1887085E+04, -0.1860891E+04
  0.1968000E+00,           5,           5,  0.2924631E+09,  0.1039101E+09
  0.1968000E+00,           5,           6,  0.8818802E+04, -0.1938827E+05
  0.1968000E+00,           6,           1, -0.5676963E+02,  0.1200566E+04
  0.1968000E+00,           6,           2, -0.1163558E+05,  0.4431614E+06
  0.1968000E+00,           6,           3,  0.8695076E+03,  0.2455866E+04
  0.1968000E+00,           6,           4,  0.3249993E+07,  0.3031226E+07
  0.1968000E+00,           6,           5, -0.8638732E+03,  0.6090161E+06
  0.1968000E+00,           6,           6,  0.1028669E+09,  0.1016692E+09
  0.2016000E+00,           1,           1,  0.1096799E+04,  0.4626041E+03
  0.2016000E+00,           1,           2, -0.3921051E+00, -0.3985249E+00
  0.2016000E+00,           1,           3,  0.3522148E+04,  0.7020875E+03
  0.2016000E+00,           1,           4,  0.1944466E+01,  0.9607992E-01
  0.2016000E+00,           1,           5,  0.5336908E+06,  0.2074730E+06
  0.2016000E+00,           1,           6,  0.3170941E+01, -0.4831029E+02
  0.2016000E+00,           2,           1,  0.4275871E+01,  0.4439178E+01
  0.2016000E+00,           2,           2,  0.1379008E+05,  0.1550645E+05
  0.2016000E+00,           2,           3,  0.1690801E+02,  0.8382446E+02
  0.2016000E+00,           2,           4, -0.3750164E+05, -0.4940583E+05
  0.2016000E+00,           2,           5,  0.1735289E+04,  0.3055471E+04
  0.2016000E+00,           2,           6, -0.7894994E+04,  0.4527998E+06
  0.2016000E+00,           3,           1,  0.2553222E+04, -0.1113031E+03
  0.2016000E+00,           3,           2,  0.5439196E+00,  0.5251697E+01
  0.2016000E+00,           3,           3,  0.9513049E+05,  0.1646610E+05
  0.2016000E+00,           3,           4,  0.7734845E+02, -0.5124316E+02
  0.2016000E+00,           3,           5,  0.2030496E+07,  0.3535042E+06
  0.2016000E+00,           3,           6,  0.4001536E+03,  0.1518126E+03
  0.2016000E+00,           4,           1, -0.5886235E+02, -0.3014218E+02
  0.2016000E+00,           4,           2, -0.7070160E+05, -0.4140473E+05
  0.2016000E+00,           4,           3, -0.4686288E+03, -0.7722141E+03
  0.2016000E+00,           4,           4,  0.3037036E+07,  0.7025251E+06
  0.2016000E+00,           4,           5, -0.2826320E+05, -0.2560093E+05
  0.2016000E+00,           4,           6,  0.3024752E+07,  0.2784324E+07
  0.2016000E+00,           5,           1,  0.5123048E+06,  0.1935473E+06
  0.2016000E+00,           5,           2, -0.1528598E+03, -0.9422164E+02
  0.2016000E+00,           5,           3,  0.2352730E+07,  0.6740245E+06
  0.2016000E+00,           5,           4,  0.2800209E+04, -0.1956818E+04
  0.2016000E+00,           5,           5,  0.3095124E+09,  0.1065787E+09
  0.2016000E+00,           5,           6,  0.2292669E+04, -0.1798771E+05
  0.2016000E+00,           6,           1,  0.2103871E+03,  0.2515367E+03
  0.2016000E+00,           6,           2, -0.1679636E+05,  0.4301891E+06
  0.2016000E+00,           6,           3,  0.1682519E+03,  0.4741780E+04
  0.2016000E+00,           6,           4,  0.3091597E+07,  0.2839434E+07
  0.2016000E+00,           6,           5,  0.7865473E+05,  0.1628007E+06
  0.2016000E+00,           6,           6,  0.1011218E+09,  0.9532478E+08
  0.2016000E+00,           1,           1,  0.1096799E+04,  0.4626041E+03
  0.2016000E+00,           1,           2, -0.3921051E+00, -0.3985249E+00
  0.2016000E+00,           1,           3,  0.3522148E+04,  0.7020875E+03
  0.2016000E+00,           1,           4,  0.1944466E+01,  0.9607992E-01
  0.2016000E+00,           1,           5,  0.5336908E+06,  0.2074730E+06
  0.2016000E+00,           1,           6,  0.3170941E+01, -0.4831029E+02
  0.2016000E+00,           2,           1,  0.4275871E+01,  0.4439178E+01
  0.2016000E+00,           2,           2,  0.1379008E+05,  0.1550645E+05
  0.2016000E+00,           2,           3,  0.1690801E+02,  0.8382446E+02
  0.2016000E+00,           2,           4, -0.3750164E+05, -0.4940583E+05
  0.2016000E+00,           2,           5,  0.1735289E+04,  0.3055471E+04
  0.2016000E+00,           2,           6, -0.7894994E+04,  0.4527998E+06
  0.2016000E+00,           3,           1,  0.2553222E+04, -0.1113031E+03
  0.2016000E+00,           3,           2,  0.5439196E+00,  0.5251697E+01
  0.2016000E+00,           3,           3,  0.9513049E+05,  0.1646610E+05
  0.2016000E+00,           3,           4,  0.7734845E+02, -0.5124316E+02
  0.2016000E+00,           3,           5,  0.2030496E+07,  0.3535042E+06
  0.2016000E+00,           3,           6,  0.4001536E+03,  0.1518126E+03
  0.2016000E+00,           4,           1, -0.5886235E+02, -0.3014218E+02
  0.2016000E+00,           4,           2, -0.7070160E+05, -0.4140473E+05
  0.2016000E+00,           4,           3, -0.4686288E+03, -0.7722141E+03
  0.2016000E+00,           4,           4,  0.3037036E+07,  0.7025251E+06
  0.2016000E+00,           4,           5, -0.2826320E+05, -0.2560093E+05
  0.2016000E+00,           4,           6,  0.3024752E+07,  0.2784324E+07
  0.2016000E+00,           5,           1,  0.5123048E+06,  0.1935473E+06
  0.2016000E+00,           5,           2, -0.1528598E+03, -0.9422164E+02
  0.2016000E+00,           5,           3,  0.2352730E+07,  0.6740245E+06
  0.2016000E+00,           5,           4,  0.2800209E+04, -0.1956818E+04
  0.2016000E+00,           5,           5,  0.3095124E+09,  0.1065787E+09
  0.2016000E+00,           5,           6,  0.2292669E+04, -0.1798771E+05
  0.2016000E+00,           6,           1,  0.2103871E+03,  0.2515367E+03
  0.2016000E+00,           6,           2, -0.1679636E+05,  0.4301891E+06
  0.2016000E+00,           6,           3,  0.1682519E+03,  0.4741780E+04
  0.2016000E+00,           6,           4,  0.3091597E+07,  0.2839434E+07
  0.2016000E+00,           6,           5,  0.7865473E+05,  0.1628007E+06
  0.2016000E+00,           6,           6,  0.1011218E+09,  0.9532478E+08
  0.2016000E+00,           1,           1,  0.1096799E+04,  0.4626041E+03
  0.2016000E+00,           1,           2, -0.3921051E+00, -0.3985249E+00
  0.2016000E+00,           1,           3,  0.3522148E+04,  0.7020875E+03
  0.2016000E+00,           1,           4,  0.1944466E+01,  0.9607992E-01
  0.2016000E+00,           1,           5,  0.5336908E+06,  0.2074730E+06
  0.2016000E+00,           1,           6,  0.3170941E+01, -0.4831029E+02
  0.2016000E+00,           2,           1,  0.4275871E+01,  0.4439178E+01
  0.2016000E+00,           2,           2,  0.1379008E+05,  0.1550645E+05
  0.2016000E+00,           2,           3,  0.1690801E+02,  0.8382446E+02
  0.2016000E+00,           2,           4, -0.3750164E+05, -0.4940583E+05
  0.2016000E+00,           2,           5,  0.1735289E+04,  0.3055471E+04
  0.2016000E+00,           2,           6, -0.7894994E+04,  0.4527998E+06
  0.2016000E+00,           3,           1,  0.2553222E+04, -0.1113031E+03
  0.2016000E+00,           3,           2,  0.5439196E+00,  0.5251697E+01
  0.2016000E+00,           3,           3,  0.9513049E+05,  0.1646610E+05
  0.2016000E+00,           3,           4,  0.7734845E+02, -0.5124316E+02
  0.2016000E+00,           3,           5,  0.2030496E+07,  0.3535042E+06
  0.2016000E+00,           3,           6,  0.4001536E+03,  0.1518126E+03
  0.2016000E+00,           4,           1, -0.5886235E+02, -0.3014218E+02
  0.2016000E+00,           4,           2, -0.7070160E+05, -0.4140473E+05
  0.2016000E+00,           4,           3, -0.4686288E+03, -0.7722141E+03
  0.2016000E+00,           4,           4,  0.3037036E+07,  0.7025251E+06
  0.2016000E+00,           4,           5, -0.2826320E+05, -0.2560093E+05
  0.2016000E+00,           4,           6,  0.3024752E+07,  0.2784324E+07
  0.2016000E+00,           5,           1,  0.5123048E+06,  0.1935473E+06
  0.2016000E+00,           5,           2, -0.1528598E+03, -0.9422164E+02
  0.2016000E+00,           5,           3,  0.2352730E+07,  0.6740245E+06
  0.2016000E+00,           5,           4,  0.2800209E+04, -0.1956818E+04
  0.2016000E+00,           5,           5,  0.3095124E+09,  0.1065787E+09
  0.2016000E+00,           5,           6,  0.2292669E+04, -0.1798771E+05
  0.2016000E+00,           6,           1,  0.2103871E+03,  0.2515367E+03
  0.2016000E+00,           6,           2, -0.1679636E+05,  0.4301891E+06
  0.2016000E+00,           6,           3,  0.1682519E+03,  0.4741780E+04
  0.2016000E+00,           6,           4,  0.3091597E+07,  0.2839434E+07
  0.2016000E+00,           6,           5,  0.7865473E+05,  0.1628007E+06
  0.2016000E+00,           6,           6,  0.1011218E+09,  0.9532478E+08
  0.2064000E+00,           1,           1,  0.1016825E+04,  0.4420811E+03
  0.2064000E+00,           1,           2, -0.3002341E+00, -0.7728880E+00
  0.2064000E+00,           1,           3,  0.2350855E+04, -0.1678633E+03
  0.2064000E+00,           1,           4, -0.8414253E-01,  0.2375345E+01
  0.2064000E+00,           1,           5,  0.4886564E+06,  0.1841342E+06
  0.2064000E+00,           1,           6,  0.9303003E+01, -0.7606831E+02
  0.2064000E+00,           2,           1, -0.1639551E+01, -0.3113575E+01
  0.2064000E+00,           2,           2,  0.1838046E+05,  0.2109308E+05
  0.2064000E+00,           2,           3, -0.1548292E+02, -0.2189979E+02
  0.2064000E+00,           2,           4, -0.9340506E+05, -0.2318037E+05
  0.2064000E+00,           2,           5, -0.9199825E+03, -0.1733179E+04
  0.2064000E+00,           2,           6, -0.1422217E+06,  0.3299628E+06
  0.2064000E+00,           3,           1,  0.2678446E+04,  0.1495945E+03
  0.2064000E+00,           3,           2,  0.1174620E+01,  0.3990895E+01
  0.2064000E+00,           3,           3,  0.9425383E+05,  0.1469246E+05
  0.2064000E+00,           3,           4,  0.7884992E+02, -0.5831079E+02
  0.2064000E+00,           3,           5,  0.2088804E+07,  0.4404870E+06
  0.2064000E+00,           3,           6,  0.4935771E+03,  0.1189611E+03
  0.2064000E+00,           4,           1,  0.2784777E+02,  0.2119731E+02
  0.2064000E+00,           4,           2, -0.6438443E+05, -0.3818622E+05
  0.2064000E+00,           4,           3,  0.2680766E+03,  0.1297173E+03
  0.2064000E+00,           4,           4,  0.3004340E+07,  0.6983720E+06
  0.2064000E+00,           4,           5,  0.1621893E+05,  0.1110133E+05
  0.2064000E+00,           4,           6,  0.2892014E+07,  0.2733903E+07
  0.2064000E+00,           5,           1,  0.4856328E+06,  0.1870184E+06
  0.2064000E+00,           5,           2, -0.5799277E+02, -0.1402927E+03
  0.2064000E+00,           5,           3,  0.1933237E+07,  0.2803753E+06
  0.2064000E+00,           5,           4,  0.1351939E+04, -0.1404983E+04
  0.2064000E+00,           5,           5,  0.2943486E+09,  0.9700598E+08
  0.2064000E+00,           5,           6,  0.8064351E+04, -0.2532966E+05
  0.2064000E+00,           6,           1, -0.5446735E+02, -0.2510332E+03
  0.2064000E+00,           6,           2, -0.6354059E+05,  0.3655577E+06
  0.2064000E+00,           6,           3, -0.5718919E+03, -0.1754806E+04
  0.2064000E+00,           6,           4,  0.3317617E+07,  0.2485923E+07
  0.2064000E+00,           6,           5, -0.2551421E+05, -0.1440394E+06
  0.2064000E+00,           6,           6,  0.9975813E+08,  0.8749868E+08
  0.2064000E+00,           1,           1,  0.1016825E+04,  0.4420811E+03
  0.2064000E+00,           1,           2, -0.3002341E+00, -0.7728880E+00
  0.2064000E+00,           1,           3,  0.2350855E+04, -0.1678633E+03
  0.2064000E+00,           1,           4, -0.8414253E-01,  0.2375345E+01
  0.2064000E+00,           1,           5,  0.4886564E+06,  0.1841342E+06
  0.2064000E+00,           1,           6,  0.9303003E+01, -0.7606831E+02
  0.2064000E+00,           2,           1, -0.1639551E+01, -0.3113575E+01
  0.2064000E+00,           2,           2,  0.1838046E+05,  0.2109308E+05
  0.2064000E+00,           2,           3, -0.1548292E+02, -0.2189979E+02
  0.2064000E+00,           2,           4, -0.9340506E+05, -0.2318037E+05
  0.2064000E+00,           2,           5, -0.9199825E+03, -0.1733179E+04
  0.2064000E+00,           2,           6, -0.1422217E+06,  0.3299628E+06
  0.2064000E+00,           3,           1,  0.2678446E+04,  0.1495945E+03
  0.2064000E+00,           3,           2,  0.1174620E+01,  0.3990895E+01
  0.2064000E+00,           3,           3,  0.9425383E+05,  0.1469246E+05
  0.2064000E+00,           3,           4,  0.7884992E+02, -0.5831079E+02
  0.2064000E+00,           3,           5,  0.2088804E+07,  0.4404870E+06
  0.2064000E+00,           3,           6,  0.4935771E+03,  0.1189611E+03
  0.2064000E+00,           4,           1,  0.2784777E+02,  0.2119731E+02
  0.2064000E+00,           4,           2, -0.6438443E+05, -0.3818622E+05
  0.2064000E+00,           4,           3,  0.2680766E+03,  0.1297173E+03
  0.2064000E+00,           4,           4,  0.3004340E+07,  0.6983720E+06
  0.2064000E+00,           4,           5,  0.1621893E+05,  0.1110133E+05
  0.2064000E+00,           4,           6,  0.2892014E+07,  0.2733903E+07
  0.2064000E+00,           5,           1,  0.4856328E+06,  0.1870184E+06
  0.2064000E+00,           5,           2, -0.5799277E+02, -0.1402927E+03
  0.2064000E+00,           5,           3,  0.1933237E+07,  0.2803753E+06
  0.2064000E+00,           5,           4,  0.1351939E+04, -0.1404983E+04
  0.2064000E+00,           5,           5,  0.2943486E+09,  0.9700598E+08
  0.2064000E+00,           5,           6,  0.8064351E+04, -0.2532966E+05
  0.2064000E+00,           6,           1, -0.5446735E+02, -0.2510332E+03
  0.2064000E+00,           6,           2, -0.6354059E+05,  0.3655577E+06
  0.2064000E+00,           6,           3, -0.5718919E+03, -0.1754806E+04
  0.2064000E+00,           6,           4,  0.3317617E+07,  0.2485923E+07
  0.2064000E+00,           6,           5, -0.2551421E+05, -0.1440394E+06
  0.2064000E+00,           6,           6,  0.9975813E+08,  0.8749868E+08
  0.2064000E+00,           1,           1,  0.1016825E+04,  0.4420811E+03
  0.2064000E+00,           1,           2, -0.3002341E+00, -0.7728880E+00
  0.2064000E+00,           1,           3,  0.2350855E+04, -0.1678633E+03
  0.2064000E+00,           1,           4, -0.8414253E-01,  0.2375345E+01
  0.2064000E+00,           1,           5,  0.4886564E+06,  0.1841342E+06
  0.2064000E+00,           1,           6,  0.9303003E+01, -0.7606831E+02
  0.2064000E+00,           2,           1, -0.1639551E+01, -0.3113575E+01
  0.2064000E+00,           2,           2,  0.1838046E+05,  0.2109308E+05
  0.2064000E+00,           2,           3, -0.1548292E+02, -0.2189979E+02
  0.2064000E+00,           2,           4, -0.9340506E+05, -0.2318037E+05
  0.2064000E+00,           2,           5, -0.9199825E+03, -0.1733179E+04
  0.2064000E+00,           2,           6, -0.1422217E+06,  0.3299628E+06
  0.2064000E+00,           3,           1,  0.2678446E+04,  0.1495945E+03
  0.2064000E+00,           3,           2,  0.1174620E+01,  0.3990895E+01
  0.2064000E+00,           3,           3,  0.9425383E+05,  0.1469246E+05
  0.2064000E+00,           3,           4,  0.7884992E+02, -0.5831079E+02
  0.2064000E+00,           3,           5,  0.2088804E+07,  0.4404870E+06
  0.2064000E+00,           3,           6,  0.4935771E+03,  0.1189611E+03
  0.2064000E+00,           4,           1,  0.2784777E+02,  0.2119731E+02
  0.2064000E+00,           4,           2, -0.6438443E+05, -0.3818622E+05
  0.2064000E+00,           4,           3,  0.2680766E+03,  0.1297173E+03
  0.2064000E+00,           4,           4,  0.3004340E+07,  0.6983720E+06
  0.2064000E+00,           4,           5,  0.1621893E+05,  0.1110133E+05
  0.2064000E+00,           4,           6,  0.2892014E+07,  0.2733903E+07
  0.2064000E+00,           5,           1,  0.4856328E+06,  0.1870184E+06
  0.2064000E+00,           5,           2, -0.5799277E+02, -0.1402927E+03
  0.2064000E+00,           5,           3,  0.1933237E+07,  0.2803753E+06
  0.2064000E+00,           5,           4,  0.1351939E+04, -0.1404983E+04
  0.2064000E+00,           5,           5,  0.2943486E+09,  0.9700598E+08
